"Enc_Id","Enc_Enf_Facility_Id","Enc_Facility_Name","Enc_Board_Id","Enc_Program_Id","Enc_Nov_Number","Enc_Ea_Number","Enc_Reg_Fac_Num","Enc_Pmt_Pc_Num","Enc_Ro_Enf_Rep_Name","Enf_Case_Mgr","DES_REC_CODE","Enc_Action_Id","Enc_Action_Name","Enc_Status_Id","Enc_Status_Name","Enc_Status_Comments","Enc_Severity_Id","Enc_Qncr_YN","Enc_Discovery_Date","Enc_Referral_Date","Enc_Nov_Date","Enc_Meeting_Date","Enc_Draft_Action_Date","Enc_Draft_Release_Date","Enc_Rp_Signature_Date","Enc_Public_Notice_Begins","Enc_Public_Notice_Ends","Enc_Executed_Date","Enc_Terminated_Date","Enc_Increment","Enc_Order_Hyperlink","Enc_Additional_Comments","AAC_ID","Admin_Action_Code_Desc","AAC_ACTIVE_YN","EBD_ID","Borad_Name","EBD_ACTIVE_YN","EAC_ID","EAC_DESCRIPTION","EAC_ACTIVE_YN","ESC_ID","Status_Code_Desc","ESC_ACTIVE_YN","PRG_ID","Program_Name","PRG_ACTIVE_YN","SEV_ID","Severity_Code_Desc","SEV_ACTIVE_YN","ECC_ID","ECC_CASH_CIVIL_CHARGE","ECC_FINAL_SEP_VALUE","ECC_PROPOSED_SEP_VALUE","ESI_DE_CONCURRENCE","ESI_EMERG_PLAN_PREP_YN","ESI_ENVIR_COMPL_PROMO_YN","ESI_ENVIR_REST_PROT_YN","ESI_ID","ESI_POLLU_PREVEN_YN","ESI_POLLU_REDUC_YN","ESI_PUBLIC_HEALTH_YN","ESI_REGION_DIRECTOR_APPR","Sep_Desc","EFC_REGION","COASTAL_ZONE_IND","Enc_Inserted_By","Enc_Changed_By","Enc_Inserted_Date","Enc_Changed_Date","Loaded_Date","Loaded_By"
300000002631,200000001707,"Powhatan Co. - Dutoy Crk STP",2,12,"W2015-12-P-0002","PR15-1206",,"VA0090727","Frank Lupini","F Lupini","PRO",1,"Consent Order",19,"Pending Consent","6/30 -draft ERP submitted to KO.
7/5 -ERP comments received from KO.
7/7 -submitted adjusted ERP and draft Order to KO.
7/11 -ERP adjustment made and submitted.
7/13 -Need to clarify with the County on the flow interpretation from the permit.
8/9 -Discussed the Order with Dutoy operator.
8/11 -Dutoy operator to provide site visit dates. 
9/8 -Scheduled site visit.
9/13 -Met with Powhatan at Dutoy Creek.
9/14 -Adjusted drafts and submitted to KO, KO returned them same day.
9/15 -Finalized drafts for KO's signature.
10/13 -Meeting held with the County. Written comments from County to be forwarded early next week.
10/27 -RP submits data from design engineer.
11/2 -Order appendix adjusted.
11/29 -Adjusted draft Order sent to RP.
12/11 -Response to draft Order received. Adjustments made and forwarded to KS and JR for review.
12/20 -Adjusted draft Order and sent it to the County.
1/4/18 -E-mailed RP requesting conference to resolve remaining issues.
1/18 -Response to the draft Order received. County still not willing to sign.
1/19 -Requested JR call County prior to potential adversarial referral.
1/31 -In-house meeting scheduled with JR and PRO staff at 1:00 followed by a call to the County.
3/29 - spoke with RP on the phone. Asked for clarity on the two different responses tp the draft Order. To discuss in early April.
5/10 -emailed an adjusted draft to RP.
5/11 -RP requested a meeting.
5/14 -RP is asking about Order process. RP is planning to take to the County Board of Supervisors in June.
6/28 -RP signs the Order.
7/23 -Public Notice starts and runs until 8/23.
8/30 -Order is signed by DEQ.
9/6 -Order sent to Powhatan County.",,"N",2015-12-10,2015-12-10,2015-12-10,2015-12-22,2017-06-27,2017-09-15,2018-06-28,2018-07-23,2018-08-23,2018-08-30,2018-11-20,6,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000002631,9000,,,,,,,,,,,,,"PRO","Y","ENFORCE_DBA","FELUPINI",2015-12-15 00:00:00,2019-04-11 14:40:57,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000008179,200000003706,,2,12,"W2021-11-N-0001","NR22-0114",,"VAG110351",,"J Datko","NVRO",1,,1,,"-NOV issued 12/9/21 and case assigned to JD and entered into CEDS 1/31/22.
-No response to NOV received.",,"N",,2021-12-09,2021-12-09,,,,,,,,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",1,"Pending Consent","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"NRO","Y","JADATKO","JADATKO",2022-01-31 10:48:15,2022-02-07 09:22:47,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003545,200000002614,,4,12,"2017-VRO-0012","VR17-1101",,,,"T Ambler","VRO",1,,19,,"PReP Case Number 2018-V-0110


12/7/17 EPA collected soil and water samples . 
4/30/2018 Preliminary results indicate potential for DEQ lead
8.13.2018 Draft Order sent certified mail to RP
8.22.2018 RP having attorney review Order and wants to set up meeting  to discuss.
9.12.18 Met with RP and attorney 
10/11/2018 Negotiations with RP/attorney ongoing.
12/3/2018 Received signed Order - to PN 12/24/18 through 1/23/19.
1/24/2019 Order Effective
2/20/2019 Penalty payment received
2/28/2019 Order Terminated",,"N",2017-07-14,2017-11-06,2017-11-06,2017-11-11,2018-07-25,2018-08-13,2018-11-06,2018-12-24,2019-01-23,2019-01-24,2019-02-28,,,,1,"IFF","Y",4,"Multimedia","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000003545,52000,,,,,,,,,,,,,"VRO","N","TJAMBLER","TJAMBLER",2017-11-02 14:52:17,2019-03-21 09:14:51,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000002843,200000001520,"Naval Weapons Station Yorktown",2,13,"10-31-2016","TR16-1102",,"15-0232","John Brandt","R Deppe","TRO",1,"Consent Order",8,"Pending Consent","Clearing wetlands + stream impacts; sediment.  This case was on hold pending the outcome of the Virtexco case (TR17-0101).  (CSO effective 07/14/17).  ERP in preparation, although reportedly VDOT I64 expansion is causing significant sediment into the Yorktown case site.  CO has been requested to address this with VDOT. ERP sent to JB 8/24, sent to LC 8/24, approved 8/29; sent for RD approval 8/29; ERP approved 9/7; 9/20 visit with VDOT examine outfalls onto Navy property;Order sent to CNRMA 10/2; Site visit scheduled for 10/4 to examine on base impacts of VDOT outfalls; Navy responds to draft Order 10/3; 10/4 Navy developing CAP, Order should be signed by 10/16; Order signed 10/31; PN 11/27 - 12/26; site visit scheduled for 11/30
3/1/18: email sent to Pete Crum reminding him that the CAP is due 4/3/18 and that we can review prior to the due date; PM responds that they they just met with the NWS public works dept and got comments on the draft and will send it to us in the next few weeks once the needed changes are made
3/28/18: CAP submitted; internally reviewing. Stabilization still not complete therefore CAP implementation on hold.
8/22/18: DEQ sends revised CAP to Navy and USACE (USACE omitted for new CAP)
9/5/18: Navy responds, ok with substance but requests a revision to deadlines due to site not being stabilized, will send email indicating as much
9/7/18: Navy responds with comments on CAP, DEQ reviewing
1/7/20: USACE and DEQ approves CAP phase 3 (no removal, only monitoring)
5/13/20: Monitoring Plan submitted
7/15/20: Monitoring Plan approved
11/23/20: email to Pete Crum with reminder that monitoring is due by 12/15
11/24/20: email from P. Crum, monitoring conducted 9/25, reported to be sumbitted soon
11/30/20: Year 1 monitoring received
12/17/20: request to remove OP 1, 3, and 4 from future monitoring approved. OP 2 still requires monitoring.
10/22/21: Year 2 monitoring received",,"N",2016-10-06,2016-10-31,2016-10-31,2016-11-01,2017-08-24,2017-10-02,2017-10-31,2017-11-27,2017-12-26,2018-01-03,,2,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",13,"VWPP","Y",,,,300000002843,0,0,0,,,,,,,,,,,"TRO","Y","ENFORCE_DBA","RFDEPPE",2016-11-04 00:00:00,2021-10-22 10:33:11,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005263,200000003200,,3,4,"2019-06-PRO-601","PR19-0711","VAD049582919",,,"J Reynolds","PRO",1,,19,,"08202019 Draft ERP/CSO completed.  Additional NOV pending. 03032020 Negotiations resulted in a conceptual agreement; ERP Addendum in coordination with CO.",,"N",2019-05-06,2019-06-18,2019-06-18,2019-07-22,2019-10-21,2019-10-29,2020-03-19,2020-04-13,2020-04-13,2020-05-14,2020-11-25,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",,,,300000005263,149263,,,,,,,,,,,,,"PRO","Y","JDREYNOLDS","JDREYNOLDS",2019-07-11 16:44:15,2020-11-30 15:24:11,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003830,200000002716,,2,12,"01-01-TRO-008","TR18-0504",,,,"J Coleman",,1,,19,,"This was an old case found in TRO files that was placed into the ETD to generate an EA number for ECM entry.",,"N",,2001-01-19,2001-01-19,,,,,,,2001-06-13,2002-06-13,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMCOLEMAN","JMBRANDT",2018-05-02 07:41:40,2019-06-04 16:28:31,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003871,200000002729,,2,12,"W2018-04-B-0003","BR18-0520",,"VAR051966",,"G Booth","WCRO",1,,1,,"***** Last Updated 6/9/21 *****
7/22/21 - Drafting ERP/CCW/OBC
7/22/20 - Followed up w/ compliance to check on DMR submittal due 7/10/20
1/10/20 - Drafted transmittal letter w/ blank DMR
4/19/18 - BRIAN BELL RESPONDED TO NOV ISSUED 4/16/18 VIA VOICEMAIL
4/20/18 - CALLED BRIAN BELL TO DISCUSS MISSING DMR AND CORRECTIVE ACTION MOVING FORWARD
8/30/18 - Returned Brian Bell's voicemail re NOV",,"N",2018-01-16,2018-04-16,2018-04-16,,,,,,,,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",1,"Pending Consent","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"BRRO","N","GMBOOTH","GMBOOTH",2018-05-09 13:11:43,2021-07-22 11:46:12,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003677,200000002663,,1,1,"ATRO000784","TR18-0121","60153","60153",,"J Coleman",,1,,19,,"The facility had not been maintaining the required NOx predictive emission records pursuant to 40 CFR Part 60.46b(e)(4) and 40 CFR Part 60.49b(g) for powerhouse boilers 78-E5 and 78-E6.  Also, the required semi-annual excess emission reports had not been submitted.
1/29/18:  Began drafting ERP 
2/1/18:  ERP sent to central office for review
2/9/18:  Revised ERP sent to central office for review
2/23/18:  ERP approved by CO; circulating for signatures in region
3/23/18:  Draft Consent Order released to RP; response due 4/9/18. 
4/12/18:  Comments to draft consent order and civil charge worksheet received
4/26/18:  Sent revised consent order and letter back to RP 
5/11/18:  Requested due date for comments or signed order",2,"N",2017-10-12,2018-01-25,2018-01-25,,,2018-03-23,2018-06-04,,,2018-06-11,2018-07-02,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",2,"HPV","Y",300000003677,14266,,,,,,,,,,,,,"TRO","Y","JMBRANDT","JMCOLEMAN",2018-01-25 16:51:50,2018-07-05 08:28:51,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003946,200000001789,,3,9,"2018-VRO-0011","VR18-0623",,,,"E Millard","VRO",1,,19,,"Solid waste piled on site - No MRF Permit.

Met with RP on 7.25.18; has 60 days to return site to compliance per Amy. Will still have penalty order.
10/17/2018 DEQ inspection confirmed solid waste removed.  Drafting penalty only Order that includes Article 11 and SWPPP violations.
1/4/19 combined Order to Central for review.
1/14/19 combined Order to Region for review
1/24/19 combined Order to RP
3/7/2019  Negotiation meeting scheduled.
4/1/2019 Revised Order send to RP
4.18.2019 RP signed Order
PN 5.13-6.13
6.13.2019 No comments received; Order effective.",,"N",2018-06-25,2018-06-25,2018-06-27,2018-06-28,2019-01-04,2019-01-24,2019-04-18,2019-05-13,2019-06-13,2019-06-13,2020-04-27,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,300000003946,,,,,,,,,,,,,,"VRO","N","TJAMBLER","ERMILLARD",2018-06-27 13:09:32,2020-04-27 16:27:27,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003952,200000002775,,1,1,"ATRO000950","TR18-0626","60145",,,"J Coleman",,1,,19,,"7/11/18:  ERP printed and ready for signatures
8/27/18:  RP response due to draft consent order",,"N",,2018-06-25,2018-06-25,,,2018-08-13,,,,2018-08-31,2018-10-26,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000003952,3644,,,,,,,,,,,,,"TRO","Y","JMCOLEMAN","JMCOLEMAN",2018-06-28 15:18:32,2018-10-29 07:41:14,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005264,200000003201,,2,12,"2019-05-PRO-203","PR19-0712","Unpermitted",,,"J Reynolds","PRO",1,,19,,"08152019 Requested updated status of permitting, site conditions and VWP impacts for site (VWP staff report no significant impacts); inspector plans to conduct a site visit to determine site status and report back in advance of drafting ERP/CSO. 10242019 CO coordination pending on CSO/ERP.  11.21.2019 Received check for entire civil charge.",,"N",2019-05-14,2019-07-02,2019-07-02,2019-07-18,2019-10-07,2019-10-29,2019-11-20,2019-12-09,2020-01-10,2020-01-10,2020-03-09,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,300000005264,6500,,,,,,,,,,,,,"PRO","Y","JDREYNOLDS","JDREYNOLDS",2019-07-11 16:52:21,2020-03-09 13:44:01,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000006015,200000003436,,2,10,"TBRRO268416","BR20-0505",,,,"G Booth","WCRO",1,,1,,"***** Last Updated 8/27/21 *****
8/27/21 - Unresponsive RP - need to draft QCSO/CCW/Analysis
5/13/20 - Site inspection 9/5/19 - AFT, CP, LTT, RD and records deficiencies",,"N",2019-09-05,2020-05-06,2020-05-06,,,,,,,,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",1,"Pending Consent","Y",10,"UST","Y",,,,,,,,,,,,,,,,,,"BRRO","N","GMBOOTH","GMBOOTH",2020-05-13 08:45:47,2021-08-27 14:05:48,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000002545,200000000702,"Dupont Teijin Films Hopewell Site",2,12,"W2015-08-P-0003","PR15-0817",,"VA0003077","Frank Lupini","F Lupini","PRO",1,"Consent Order",19,"Pending Consent",,1,"N",2015-07-10,2015-08-21,2015-08-21,2015-09-16,2017-05-12,2017-05-25,2017-06-15,2017-07-10,2017-08-12,2017-08-17,2019-08-01,17,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",1,"No","Y",300000002545,28000,0,0,,,,,,,,,,,"PRO","Y","ENFORCE_DBA","FELUPINI",2015-08-26 00:00:00,2019-08-21 10:32:41,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000002805,200000001008,"Hauni",3,4,"2016-09-PRO-601b","PR16-0914",,"VAD043622711","Frank Lupini","F Lupini","PRO",1,"Consent Order",19,"Pending Consent",,,"N",2016-07-15,2016-09-16,2016-09-16,2016-10-04,2017-09-27,2017-11-03,2017-12-15,2017-12-27,2018-01-29,2018-01-29,2019-04-12,14,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",,,,300000002805,22140,0,0,,,,,,,,,,,"PRO","Y","ENFORCE_DBA","FELUPINI",2016-09-20 00:00:00,2019-04-15 14:34:43,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003568,200000002622,,2,6,"2017-VRO-0015","VR17-1112",,,,"T Ambler","VRO",1,,19,,"1/14/2019 All remaining tanks closed, no further action necessary.",,"N",2017-11-02,2017-11-27,2017-11-27,2017-11-29,2018-01-11,2018-02-08,2018-03-29,2018-04-30,2018-06-15,2018-06-20,2019-01-14,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",6,"Oil Spill","Y",,,,300000003568,0,,,,,,,,,,,,,"VRO","N","TRSEVERS","TJAMBLER",2017-11-27 16:32:47,2019-01-14 16:35:38,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000005319,200000001292,,1,1,"ANRO001248","NR19-0732","71978",,,"S Bellotti","NVRO",1,,19,,"Enforcement documents drafted.  Sent out for internal review 8/12/19.  Sent to CO for review 10/10.  Given to M.Miller for Tom's Review 11/14/19. Sent to RP on 12/10/19. Signed by RP on 12/19/19.  Executed 1/14/20.",1,"N",2019-07-02,2019-07-02,2019-07-02,2019-08-01,2019-10-10,2019-12-10,2019-12-19,,,2020-01-14,2020-06-30,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",1,"No","Y",300000005319,5200,,,,,,,,,,,,,"NRO","Y","SABELLOTTI","SABELLOTTI",2019-07-31 06:35:35,2020-07-01 11:20:23,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004222,200000002859,,2,13,"1809-000863","TR18-1104",,"VWP NP #18-000552",,"R Deppe","TRO",3,,3,,"11/6/18: Email from RP calling attention to 11/2 email that was not recieved (counted as appropriate response)
11/7/18: email sent to RP seeing if call on 11/14 @1:30pm works
11/14/18: had call with RP attorney (Kyle Redfearn); they are raising a silviculture exemption, I will provide what is required for such an exemption and he is providing a narrative of the events, especially the land clearing
12/3/18: On 5/14/18 DEQ spoke to John Rose with the DOF informed DEQ that they had received no logging notification for the site and that the recent clearing activity would not have been considered silviculture; email explaining the silviculture exemption process sent to RP
3/4/19: Email sent to Lisa Goodwin (retained local counsel) requesting a meeting/site visit and for the response document she alluded to in 12/5 email
3/5: Call with LG, she will send dates for a meeting
4/9/19: meeting with Lisa Goodwin (attorney), she will provide report and letter w/in 60 days to show actions taken were silviculture
6/17/19: update request email sent to L. Goodwin (response not received within 60 days)
6/21/19: silviculture exemption letter received
8/22/19: spoke with DOF (Scott Bachman) and they are reviewing the RP's submittal to see if this was in fact silviculture
8/30/19: DOF responds that despite the failure to notify, the activities were silviculture
9/23/19: IRTC signed by CN",,"N",2018-04-18,2018-10-17,2018-10-17,2018-11-02,,,,,,,2019-09-23,,,,3,"Formal Hearing","Y",2,"Water","Y",3,"Informal RTC","Y",3,"Case Closed (Other)","Y",13,"VWPP","Y",,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE","RFDEPPE",2018-11-07 15:20:54,2020-04-01 12:12:24,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003274,200000002547,,3,4,"2017-07-PRO-602","PR17-0716",,,,"F Lupini","PRO",1,,19,,,,"N",2017-05-24,2017-07-05,2017-07-05,2017-08-08,2018-02-01,2018-02-12,2018-06-04,2018-06-27,2018-07-27,2018-08-02,2019-04-25,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",4,"Hazardous Waste","Y",,,,300000003274,43140,,,,,,,,,,,,,"PRO","Y","FELUPINI","FELUPINI",2017-07-18 10:10:30,2019-04-25 14:59:35,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003799,200000002709,,1,1,"ATRO000899","TR18-0417","61544",,,"J Coleman",,8,,38,,,,"N",2018-04-11,2018-04-20,2018-04-20,,,,,,,,2018-06-11,,,,,,,1,"Air","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",1,"Air","Y",,,,,,,,,,,,,,,,,,"TRO","Y","JMCOLEMAN","JMCOLEMAN",2018-04-24 10:48:57,2018-10-11 07:47:08,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003865,200000002724,,2,6,"W2006-05-T-0001","TR18-0515",,"VAR051540",,"R Deppe","TRO",1,,19,,,,"N",2006-05-04,2006-05-23,2006-05-23,,,,2006-10-25,,,2006-12-15,2007-05-04,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",6,"Oil Spill","Y",,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE","JMBRANDT",2018-05-07 15:37:56,2018-07-20 11:22:22,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003866,200000002725,,2,12,"TROW-11011994","TR18-0516",,"VA0087726",,"R Deppe","TRO",1,,19,,,,"N",,1994-11-01,,,,,,,,1994-11-08,1997-12-16,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",12,"VPDES","Y",,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE",,2018-05-07 15:44:17,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003872,200000002730,,3,9,"TRO-SW-05241999","TR18-0521",,,,"R Deppe","TRO",1,,19,,,,"N",,1999-05-24,,,,,,,,1999-12-02,2000-01-03,,,,1,"IFF","Y",3,"Waste","Y",1,"Consent Order","Y",19,"Terminated","Y",9,"Solid Waste","Y",,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE",,2018-05-09 15:16:12,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003879,200000002734,,2,,"TRO-W-08291995","TR18-0525",,"VA0056989",,"R Deppe","TRO",1,,19,,,,"N",,1995-08-29,,,,,,,,1995-09-29,1997-09-25,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",19,"Terminated","Y",,,,,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE",,2018-05-09 15:44:51,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004016,200000000569,,2,12,"W2018-06-T-0005","TR18-0713",,"VAG840185",,"J Brandt","TRO",1,,8,,"8/23/18:  ERP circulating for signatures
9/11/18:  Draft Order circulating for comments until 9/21. Combined with VWP case TR18-0714
10/9/18:  CSO released to RP; comments due 10/23/18
10/11/18:  RP wants to schedule meeting; provided dates to meet
10/19/18:  RP requested extension to respond to CSO; wants to retain attorney; response to order now due 11/9/18
12/12/18: RP signed order. PN: no public comments.  Combined with VWP case TR18-0714; same civil charge.",,"N",,2018-06-29,2018-06-29,,2018-08-28,2018-10-09,2018-12-12,2019-01-07,2019-02-06,2019-02-07,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",12,"VPDES","Y",,,,300000004016,31038,,,,,,,,,,,,,"TRO","Y","JMCOLEMAN","JMBRANDT",2018-07-19 15:00:54,2020-07-15 15:16:22,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003214,200000002521,,,,"TR01-26-1995","TR17-0617",,"VA0005738",,"J Coleman",,1,,19,,,,"N",,1995-01-26,,,,,,,,,,,,,1,"IFF","Y",,,,1,"Consent Order","Y",19,"Terminated","Y",,,,,,,,,,,,,,,,,,,,,"TRO","Y","JMCOLEMAN",,2017-06-14 07:40:03,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003873,200000002731,,1,1,"TRO-A-12312005","TR18-0522","61435",,,"R Deppe","TRO",1,,19,,,,"N",,2005-12-31,,,,,,,,2006-12-15,2007-01-22,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,300000003873,185000,,,,,,,,,,,,,"TRO","Y","RFDEPPE",,2018-05-09 15:24:33,,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000004019,200000002792,,1,1,"ASWRO000971","SW18-0716","11801",,,"C Bazyk","SWRO",6,,29,,,,"N",2018-07-25,2018-07-25,2018-07-25,2018-08-06,2018-09-21,,,,,2019-05-09,2019-10-04,,,,,,,1,"Air","Y",6,"IFF/1186 Order","Y",29,"Terminated","Y",1,"Air","Y",,,,300000004019,5038,,,,,,,,,,,,,"SWRO","N","STBLALOCK","STBLALOCK",2018-07-25 06:56:45,2019-10-17 11:26:28,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003812,200000001951,,2,11,"W2018-04- V-0001","VR18-0424",,"VPG260542",,"T Ambler","VRO",8,,38,,"4/30/2018  Repeat offense.  Uncovered litter pile.  Order with penalty and notification req'ments as injunctive relief sent 5/10/2018.  RP refused to sign with notifcation requirements - sent revised Order with penalty only 6/27/2018.

7/9/2018 Showalter advised having attorney review before signature. Left follow up voice message 8/1/2018 checking on status.

8/8/18 Showalter advised would pay penalty but refused to sign Order
8/9/18 DEQ advised Showalter that would proceed to hearing if no signature.  Showalter did not agree to sign, IFF referral prepared and sent to Central Office.
11/2/2018  IFF held 
12/4/18 DEQ submitted letter to Mr. Showalter - agency will not be proceeding with issuance of a Special Order.
1/30/2019 Case Closed",,"N",2018-04-04,2018-05-07,2018-05-07,2018-05-21,2018-05-04,2018-05-10,,,,,2019-01-30,,,,,,,2,"Water","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",11,"VPA","Y",,,,300000003812,,,,,,,,,,,,,,"VRO","N","TJAMBLER","TJAMBLER",2018-04-30 13:08:58,2019-01-30 15:45:04,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003951,200000002774,,2,3,"18-06-OWS-05","TR18-0625",,,,"L Crowell","CO",1,,8,,"06/04/2018: This NOV is a re-issuance and continuation of EA #: TR18-0102 which was closed due the permit and NOV being issued to a non-legal entity.
06/28/2018: Compliance staff e-mailed a copy of the NOV to the RP.
07/23/2018: Sent a copy of the NOV to the registered agent and the principle office listed with the SCC.  Compliance staff only sent the NOV to the facility address.
08/02/2018: Spoke with Ken Sanders (KSanders@lineagelogistics.com and 757-357-0434 Ext. 111).  Talked about the path forward regarding a CSO that incorporates the permit by reference and will include a penalty,
08/08/2018: Draft ERP and CSO sent internally for review and comment.
08/17/2018: ERP approved, recommended civil charge of $4,200.  Draft CSO sent to the RP.  Response due September 3, 2018.
09/14/2018: Draft Consent Order goes to public notice October 15, 2018 through November 14, 2018.
1/20/2022:  Permit referenced in the CSO has expired.  RP is operating under administtive continuance pending new permit issuance.",,"N",2018-04-24,2018-06-14,2018-06-14,2018-07-31,2018-08-03,2018-08-17,2018-09-12,2018-10-15,2018-11-14,2018-11-19,,,,,1,"IFF","Y",2,"Water","Y",1,"Consent Order","Y",8,"Effective","Y",3,"Groundwater","Y",,,,300000003951,4200,,,,,,,,,,,,,"TRO","Y","LMCROWELL","LMCROWELL",2018-06-28 10:39:19,2022-01-20 13:06:09,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003263,200000002545,,3,8,"2017-VRO-0003","VR17-0714",,"IR #2017-V-1259",,"T Severs","CO",8,,38,,"Nonresponsive RP, no evidence of environmental harm, and extensive time since original referral. Dereferral approved. Case closed 4.16.18",,"N",2016-10-25,2017-07-12,2017-07-13,2017-08-07,2018-04-03,,,,,,2018-04-16,,,,,,,3,"Waste","Y",8,"Dereferral","Y",38,"Case Closed (Other)","Y",8,"PReP","Y",,,,,,,,,,,,,,,,,,"VRO","N","KGHENSLEY","TRSEVERS",2017-07-12 13:39:09,2018-04-16 16:27:17,2022-02-09 02:56:38,"CEDS_PUBLIC"
300000003758,200000002294,,1,1,"TROA09051989","TR18-0308","60467",,,"R Deppe","TRO",1,,19,,"Made up NOV number and date for purposes of CEDS entry.",,"N",1989-09-05,1989-09-05,1989-09-05,,,,1993-03-11,,,1993-03-18,1994-10-05,,,,1,"IFF","Y",1,"Air","Y",1,"Consent Order","Y",19,"Terminated","Y",1,"Air","Y",,,,,,,,,,,,,,,,,,"TRO","Y","RFDEPPE",,2018-03-15 07:29:26,,2022-02-09 02:56:38,"CEDS_PUBLIC"
